caller_id,caller_type,callee_id,started_at,duration
+263 498 495 0617,customers,+95 983 880 9416,2018-08-18T02:48:02.525,5884
+263 498 495 0617,people,+967 190 245 1537,2018-08-21T09:33:11.760,114
+263 498 495 0617,people,+86 868 734 5069,2018-06-04T18:52:37.398,42
+263 498 495 0617,people,+86 782 425 5756,2018-07-22T08:42:23.339,72
+263 498 495 0617,customers,+86 939 147 9288,2018-07-24T03:52:51.134,1583
+263 498 495 0617,customers,+55 316 423 7951,2018-08-26T14:57:44.946,1928
+263 498 495 0617,people,+86 248 389 8617,2018-06-27T00:33:30.934,109
+263 498 495 0617,people,+86 176 991 0789,2018-06-08T11:46:26.175,3
+263 498 495 0617,people,+34 547 482 5737,2018-07-29T06:08:10.704,3307
+263 498 495 0617,people,+1 841 103 5702,2018-07-18T06:53:07.284,152
+263 498 495 0617,people,+595 284 854 1145,2018-06-14T00:30:14.447,945
+263 498 495 0617,people,+86 787 989 5295,2018-06-05T00:23:11.429,63
+263 498 495 0617,people,+1 298 466 9632,2018-08-13T14:16:00.433,7
+263 498 495 0617,people,+33 129 764 5848,2018-07-31T00:21:52.932,458
+263 498 495 0617,customers,+1 253 601 5208,2018-06-10T21:03:43.022,7791
+263 498 495 0617,people,+55 685 314 9379,2018-07-20T12:11:27.931,2135
+263 498 495 0617,customers,+55 316 423 7951,2018-07-03T19:31:34.656,6387
+263 498 495 0617,people,+371 219 609 1595,2018-08-15T06:51:59.252,680
+263 498 495 0617,people,+48 697 447 6933,2018-06-25T13:33:48.180,108
+263 498 495 0617,customers,+48 503 552 2864,2018-08-08T07:58:50.958,8868
+263 498 495 0617,people,+356 279 523 0402,2018-07-09T07:08:30.428,925
+263 498 495 0617,customers,+54 398 559 0423,2018-08-30T11:32:30.888,7819
+263 498 495 0617,people,+81 952 168 4332,2018-09-01T18:11:06.567,989
+263 498 495 0617,customers,+49 466 689 9075,2018-09-02T11:59:12.219,3443
+263 498 495 0617,customers,+66 615 504 8426,2018-08-09T11:00:45.544,9581
+263 498 495 0617,people,+62 210 565 0115,2018-08-27T01:29:07.854,61
+263 498 495 0617,people,+387 204 285 8067,2018-07-11T04:09:55.465,65
+263 498 495 0617,customers,+48 708 591 4609,2018-06-18T23:36:15.779,9669
+263 498 495 0617,people,+30 588 989 7601,2018-08-08T11:19:12.001,84
+263 498 495 0617,people,+86 738 658 3239,2018-08-14T11:09:08.422,121
+263 498 495 0617,people,+86 521 430 5953,2018-08-26T16:30:49.844,652
+263 498 495 0617,people,+81 952 168 4332,2018-08-03T16:54:47.386,324
+263 498 495 0617,people,+351 573 522 8513,2018-07-03T18:52:47.196,103
+263 498 495 0617,people,+353 863 857 4894,2018-06-19T00:20:16.288,580
+263 498 495 0617,people,+86 911 311 6313,2018-08-08T00:07:45.923,1073
+263 498 495 0617,people,+54 918 106 7139,2018-06-12T18:01:29.182,965
+263 498 495 0617,people,+86 573 203 6463,2018-08-12T04:28:03.672,107
+263 498 495 0617,customers,+7 454 540 0474,2018-07-11T10:18:46.883,5878
+263 498 495 0617,people,+57 882 794 5532,2018-06-09T14:35:53.822,93
+263 498 495 0617,people,+63 682 619 1420,2018-08-10T16:34:41.078,51
+263 498 495 0617,people,+81 952 168 4332,2018-07-19T19:52:55.461,111
+263 498 495 0617,people,+47 544 568 9437,2018-08-16T08:16:16.303,132
+263 498 495 0617,people,+7 134 869 6173,2018-07-24T01:24:30.570,157
+263 498 495 0617,people,+1 202 257 7864,2018-08-23T09:22:41.921,654
+263 498 495 0617,people,+55 685 314 9379,2018-08-04T09:49:03.851,239
+263 498 495 0617,people,+7 636 684 8842,2018-06-22T14:39:37.150,769
+263 498 495 0617,people,+63 367 339 5563,2018-08-24T15:42:56.125,28
+263 498 495 0617,people,+86 274 242 4646,2018-08-24T01:07:47.088,3136
+1 424 265 8640,people,+63 682 619 1420,2018-07-08T04:11:29.410,100
+54 398 559 0423,people,+86 186 512 0374,2018-08-12T03:43:31.593,577
+62 728 538 7442,people,+54 551 794 1201,2018-07-10T23:07:38.042,28
+33 454 926 8596,people,+7 418 775 0946,2018-09-02T18:15:20.496,17
+62 477 203 1324,people,+63 735 226 4468,2018-08-23T05:10:15.336,379
+62 477 203 1324,people,+86 521 430 5953,2018-08-30T03:15:25.297,109
+62 362 318 0581,people,+86 323 461 0569,2018-06-14T12:41:55.979,1327
+46 983 626 0444,customers,+63 390 716 1146,2018-07-23T09:17:39.742,4649
+389 785 553 2178,people,+996 926 328 2482,2018-06-25T23:06:24.012,1190
+355 556 407 0145,people,+7 418 775 0946,2018-06-26T15:21:13.278,88
+63 958 715 1786,people,+212 180 649 3257,2018-07-26T22:40:21.766,166
+386 487 202 8409,people,+86 677 116 6374,2018-09-02T09:51:41.236,2925
+46 946 207 0186,people,+86 890 802 2943,2018-06-05T13:30:05.335,103
+33 789 705 4973,people,+57 152 830 0336,2018-07-15T11:22:45.583,1017
+98 238 641 5078,customers,+33 454 926 8596,2018-06-10T00:19:33.629,5316
+263 498 495 0617,customers,+380 193 998 0755,2018-07-26T08:28:13.671,10014
+389 785 553 2178,people,+86 133 298 2856,2018-07-10T02:32:20.345,571
+62 441 776 5105,people,+7 555 819 6329,2018-08-21T16:03:23.872,29
+7 454 540 0474,people,+48 894 777 5173,2018-07-03T14:55:31.563,107
+86 521 724 9687,customers,+81 746 154 2598,2018-06-05T14:30:45.675,7747
+351 149 297 1404,people,+86 701 269 0124,2018-07-24T01:29:31.030,2972
+58 309 892 3683,people,+1 929 196 9254,2018-07-23T04:31:22.603,135
+62 441 776 5105,customers,+66 406 272 0080,2018-06-15T11:55:09.838,4262
+33 789 705 4973,people,+353 609 656 9016,2018-08-26T05:37:33.662,635
+49 466 689 9075,people,+86 815 244 2113,2018-06-06T12:24:19.087,1007
+51 415 553 5490,people,+62 820 550 8107,2018-08-18T11:44:03.396,103
+86 369 549 0595,people,+86 186 512 0374,2018-08-13T07:58:37.243,116
+86 172 496 6097,people,+86 738 658 3239,2018-07-09T23:56:22.130,1523
+62 421 486 9194,customers,+7 690 597 4443,2018-08-25T14:19:40.385,10475
+62 493 645 0239,people,+375 929 904 4126,2018-06-19T05:18:41.178,135
+54 398 559 0423,people,+86 186 512 0374,2018-06-20T12:54:39.191,153
+86 172 496 6097,customers,+55 125 114 0729,2018-07-25T06:04:13.568,5236
+33 454 926 8596,customers,+45 792 227 1110,2018-08-15T07:09:35.557,6901
+31 461 329 9985,people,+55 763 185 1340,2018-07-17T22:10:44.993,96
+63 815 962 6097,people,+63 210 501 5367,2018-07-30T12:10:06.560,790
+686 141 630 2349,people,+66 968 183 5601,2018-07-18T08:00:33.764,67
+62 587 949 6348,people,+30 588 989 7601,2018-06-18T09:46:52.082,398
+55 595 171 0583,people,+33 365 243 5088,2018-06-04T21:38:25.465,247
+86 262 669 5847,people,+34 547 482 5737,2018-07-01T14:06:36.864,99
+51 901 242 0584,people,+86 922 760 0418,2018-08-07T21:57:38.758,146
+27 407 187 3101,customers,+1 384 132 9095,2018-06-18T00:13:10.703,3520
+62 441 776 5105,customers,+355 556 407 0145,2018-07-22T04:47:33.934,5036
+261 860 539 4754,people,+57 351 448 8514,2018-06-27T18:14:37.406,152
+63 408 206 3263,customers,+62 691 123 7989,2018-08-11T04:44:12.427,4655
+351 543 997 4318,people,+86 359 390 9829,2018-06-11T10:09:11.430,884
+252 588 156 8989,people,+351 272 414 6570,2018-06-13T03:29:40.957,1102
+597 769 358 0569,people,+48 685 918 7460,2018-06-06T22:20:32.189,2107
+591 948 181 0275,people,+972 485 203 6986,2018-08-05T14:06:18.585,87
+55 595 171 0583,people,+353 814 506 4700,2018-07-02T12:41:57.690,1102
+33 454 926 8596,people,+234 182 258 2664,2018-08-31T05:28:41.164,409
+255 288 243 6585,people,+60 853 198 5328,2018-09-03T23:06:59.187,88
+62 493 645 0239,people,+57 555 972 0633,2018-06-25T10:21:56.658,49
+86 467 545 3578,people,+212 180 649 3257,2018-06-20T11:22:31.117,100
+48 708 591 4609,people,+7 555 819 6329,2018-07-23T08:02:08.480,105
+31 461 329 9985,people,+30 776 376 5893,2018-07-31T01:25:32.129,1142
+45 792 227 1110,people,+86 492 461 2951,2018-09-02T04:47:38.132,60
+31 461 329 9985,people,+57 722 575 9749,2018-06-28T14:24:54.408,2111
+686 141 630 2349,people,+48 415 130 4060,2018-08-31T10:53:42.349,1142
+47 287 788 2428,customers,+81 746 154 2598,2018-07-21T13:11:46.492,5262
+49 466 689 9075,people,+33 690 415 1431,2018-08-08T21:37:48.554,164
+86 262 669 5847,people,+351 341 759 0598,2018-07-13T00:18:43.023,96
+63 958 715 1786,people,+55 311 878 6029,2018-07-16T17:07:22.147,122
+63 390 716 1146,people,+84 226 135 9243,2018-07-16T05:40:28.805,555
+86 231 940 5196,customers,+261 860 539 4754,2018-08-13T23:01:29.570,3474
+49 686 145 1656,people,+84 226 135 9243,2018-06-15T18:37:44.341,1409
+380 193 998 0755,people,+48 415 130 4060,2018-08-02T20:23:52.822,78
+33 454 926 8596,people,+86 211 590 1388,2018-08-24T07:12:45.082,330
+33 454 926 8596,people,+46 581 906 2649,2018-08-10T20:51:55.457,1597
+51 901 242 0584,customers,+66 615 504 8426,2018-06-19T22:16:23.462,6474
+48 503 552 2864,people,+1 254 875 4647,2018-07-27T07:30:20.594,495
+49 106 684 3294,people,+86 517 144 6586,2018-06-16T02:12:29.727,650
+86 262 669 5847,people,+351 883 581 3751,2018-06-25T04:15:24.173,686
+63 408 206 3263,customers,+51 901 242 0584,2018-06-17T11:47:03.700,3065
+55 595 171 0583,people,+33 739 275 6004,2018-07-30T14:22:49.646,158
+55 595 171 0583,people,+86 573 203 6463,2018-08-12T17:16:45.623,823
+7 235 325 7495,people,+63 756 936 8563,2018-07-20T18:29:30.764,1145
+255 288 243 6585,people,+52 223 678 9386,2018-08-29T19:10:43.362,438
+54 890 522 5284,customers,+7 371 758 4851,2018-06-25T09:54:14.931,8915
+49 106 684 3294,people,+86 813 367 2711,2018-07-01T11:58:36.920,56
+33 789 705 4973,people,+420 889 439 6249,2018-08-10T11:19:13.122,164
+62 493 645 0239,customers,+420 538 824 5280,2018-07-19T21:14:16.309,7079
+374 531 732 9074,people,+389 575 257 3539,2018-08-22T17:30:04.064,148
+880 194 102 3763,people,+353 814 506 4700,2018-08-25T14:40:16.718,123
+1 136 994 5079,customers,+62 421 486 9194,2018-07-05T14:53:21.563,6347
+351 149 297 1404,people,+86 248 389 8617,2018-07-22T03:47:43.223,19
+62 691 123 7989,people,+48 972 978 5313,2018-08-31T13:31:19.314,33
+1 210 254 8475,people,+212 180 649 3257,2018-06-04T22:24:27.386,58
+49 106 684 3294,people,+86 366 795 3504,2018-06-07T22:06:46.978,3000
+1 210 254 8475,people,+86 911 311 6313,2018-07-17T14:42:57.962,87
+7 884 177 0089,customers,+46 983 626 0444,2018-06-04T23:13:19.028,2588
+86 521 724 9687,people,+86 738 658 3239,2018-07-03T18:46:12.269,173
+351 149 297 1404,people,+81 114 362 8865,2018-09-04T07:39:47.704,67
+62 728 538 7442,customers,+81 153 962 4648,2018-07-27T17:01:09.699,2929
+86 682 953 4286,customers,+86 172 496 6097,2018-07-17T18:12:21.680,1846
+420 538 824 5280,people,+86 510 307 7158,2018-06-06T18:49:10.682,134
+63 408 206 3263,people,+7 873 600 5716,2018-06-22T08:56:34.707,30
+33 454 926 8596,people,+62 291 610 7715,2018-08-23T10:31:00.175,153
+33 789 705 4973,people,+351 883 581 3751,2018-06-26T13:23:31.115,172
+62 493 645 0239,people,+375 929 904 4126,2018-06-05T20:15:17.686,110
+7 722 998 0596,customers,+1 210 254 8475,2018-08-18T13:42:21.177,4503
+86 262 669 5847,people,+57 629 420 5680,2018-08-14T07:59:27.457,125
+62 441 776 5105,people,+7 146 917 0207,2018-08-03T01:38:39.482,684
+81 308 988 7153,people,+502 865 188 9557,2018-07-15T14:16:43.942,1004
+62 429 757 5087,people,+81 438 800 8185,2018-08-08T08:43:20.629,130
+7 690 597 4443,people,+86 689 952 8046,2018-06-05T07:08:01.575,2172
+255 288 243 6585,people,+7 418 775 0946,2018-08-27T20:53:39.368,624
+63 390 716 1146,people,+351 211 159 8126,2018-06-05T21:51:34.290,1995
+374 531 732 9074,people,+86 689 952 8046,2018-08-10T11:02:03.711,504
+95 983 880 9416,people,+63 682 619 1420,2018-07-25T03:10:00.065,133
+62 728 538 7442,people,+86 597 782 5745,2018-08-07T20:17:33.435,78
+48 503 552 2864,people,+86 274 242 4646,2018-08-12T04:42:59.785,3409
+46 946 207 0186,people,+53 518 683 3767,2018-08-18T03:47:03.468,90
+33 899 450 7675,people,+86 359 390 9829,2018-08-23T00:26:38.610,135
+54 398 559 0423,people,+7 136 408 5882,2018-08-02T13:52:15.889,25
+255 288 243 6585,people,+86 226 243 1746,2018-07-06T21:34:27.831,704
+63 354 310 6825,people,+48 327 319 3731,2018-08-09T01:32:32.445,2902
+62 828 512 9172,people,+86 813 367 2711,2018-06-20T06:02:20.926,95
+1 136 994 5079,customers,+48 605 399 6898,2018-08-28T09:44:34.608,1857
+1 136 994 5079,people,+33 365 243 5088,2018-06-11T21:43:04.245,686
+7 371 758 4851,people,+86 345 683 5046,2018-09-01T21:03:21.783,339
+98 238 641 5078,people,+63 808 497 1769,2018-08-29T05:19:59.093,219
+62 493 645 0239,customers,+355 556 407 0145,2018-07-26T13:57:05.496,5622
+63 958 715 1786,people,+234 370 280 1569,2018-06-17T09:20:20.565,137
+63 815 962 6097,people,+48 851 232 2656,2018-07-17T22:29:33.428,60
+1 424 265 8640,people,+66 476 694 0263,2018-08-01T20:34:46.637,1476
+86 231 940 5196,customers,+62 477 203 1324,2018-06-20T13:57:17.052,5740
+66 406 272 0080,people,+86 782 425 5756,2018-07-15T22:16:51.839,67
+263 498 495 0617,customers,+33 454 926 8596,2018-08-10T06:55:10.722,5244
+86 262 669 5847,customers,+51 901 242 0584,2018-07-30T04:39:53.218,5453
+1 384 132 9095,people,+7 134 869 6173,2018-07-08T09:08:11.076,2310
+62 441 776 5105,customers,+63 815 962 6097,2018-08-23T03:54:14.452,6341
+7 884 177 0089,customers,+420 538 824 5280,2018-07-09T15:12:19.774,5104
+49 106 684 3294,people,+7 282 110 8736,2018-07-06T05:34:21.604,2233
+263 498 495 0617,people,+30 419 575 7546,2018-06-20T06:56:46.909,768
+86 682 953 4286,people,+54 335 334 1966,2018-09-03T08:56:30.895,1200
+66 615 504 8426,people,+86 921 547 9004,2018-06-16T00:52:19.748,549
+62 477 203 1324,customers,+263 498 495 0617,2018-08-04T21:01:11.964,5138
+62 635 323 3882,people,+66 435 621 0363,2018-06-14T05:10:12.301,341
+63 958 715 1786,people,+55 763 185 1340,2018-06-10T23:28:35.000,107
+374 531 732 9074,people,+48 327 319 3731,2018-08-23T22:38:38.794,159
+49 106 684 3294,people,+63 895 969 5583,2018-07-08T12:35:31.023,108
+48 503 552 2864,people,+351 539 323 5343,2018-07-16T15:37:41.239,52
+95 983 880 9416,people,+353 814 506 4700,2018-07-22T08:13:34.436,72
+31 461 329 9985,people,+52 223 678 9386,2018-06-18T17:25:21.537,433
+86 682 953 4286,people,+81 918 768 4173,2018-08-05T11:24:49.446,150
+374 531 732 9074,people,+504 620 295 2525,2018-06-18T09:18:56.546,15
+55 595 171 0583,people,+86 133 298 2856,2018-07-03T07:43:22.765,354
+49 106 684 3294,people,+53 518 683 3767,2018-07-31T22:04:40.825,55
+7 690 597 4443,people,+46 581 906 2649,2018-07-20T08:59:27.041,87
+62 429 757 5087,people,+62 917 766 2299,2018-08-10T02:12:30.532,2406
+45 792 227 1110,people,+62 997 660 3320,2018-06-14T20:49:30.053,95
+591 948 181 0275,people,+371 496 261 5112,2018-07-18T20:25:25.826,79
+45 792 227 1110,people,+504 620 295 2525,2018-08-18T23:03:08.136,8
+45 792 227 1110,people,+33 118 160 3538,2018-08-27T12:08:32.954,630
+62 107 530 7500,customers,+221 577 657 7754,2018-06-13T04:05:48.085,3314
+55 595 171 0583,people,+48 697 447 6933,2018-07-05T14:42:31.264,137
+98 238 641 5078,customers,+261 860 539 4754,2018-06-25T03:50:00.403,9112
+62 587 949 6348,people,+84 226 135 9243,2018-06-10T01:56:41.111,1085
+7 171 898 0853,people,+86 327 481 6517,2018-08-20T09:57:39.680,125
+63 390 716 1146,people,+55 338 892 1994,2018-07-07T10:17:39.802,186
+86 172 496 6097,people,+86 974 870 5788,2018-08-21T21:21:09.718,34
+62 728 538 7442,people,+370 880 337 1744,2018-06-25T10:20:13.509,68
+7 454 540 0474,people,+33 129 764 5848,2018-06-23T05:37:57.312,140
+1 662 380 0589,people,+86 890 802 2943,2018-06-29T21:55:51.898,1121
+86 521 724 9687,people,+86 825 682 2692,2018-08-27T04:58:17.639,175
+1 662 380 0589,people,+63 584 757 2676,2018-07-04T12:40:21.732,324
+63 631 854 2672,people,+62 391 403 5968,2018-08-03T23:44:04.812,65
+355 556 407 0145,customers,+1 424 265 8640,2018-08-19T00:09:13.332,7928
+216 124 435 9613,people,+81 918 768 4173,2018-07-29T07:30:36.638,3259
+386 487 202 8409,people,+506 400 127 9796,2018-09-01T18:45:00.896,1026
+66 615 504 8426,people,+54 335 334 1966,2018-08-14T23:10:56.731,134
+850 471 675 1116,people,+63 367 339 5563,2018-06-12T14:34:09.772,64
+263 498 495 0617,people,+358 500 913 8251,2018-07-27T06:50:08.244,152
+62 691 123 7989,people,+54 918 106 7139,2018-07-05T01:31:55.910,154
+62 107 530 7500,people,+351 515 605 7915,2018-06-12T12:01:35.057,15
+7 235 325 7495,people,+46 425 813 2534,2018-08-28T05:13:50.655,457
+216 124 435 9613,customers,+261 860 539 4754,2018-07-18T20:56:23.441,1719
+597 769 358 0569,people,+63 585 918 6925,2018-08-22T19:59:20.021,710
+45 792 227 1110,people,+66 959 650 8056,2018-07-30T07:48:55.280,79
+216 124 435 9613,customers,+30 328 155 8097,2018-08-13T04:29:41.438,9541
+86 682 953 4286,people,+86 825 682 2692,2018-06-27T13:05:29.998,911
+49 466 689 9075,people,+86 837 934 2184,2018-06-18T14:16:59.211,103
+252 588 156 8989,people,+351 398 218 9116,2018-06-22T07:07:50.160,823
+58 107 155 8233,people,+33 365 243 5088,2018-07-15T11:57:03.751,957
+216 124 435 9613,people,+506 708 178 6852,2018-07-22T12:24:17.441,187
+62 235 664 6205,people,+387 204 285 8067,2018-07-27T21:06:36.407,408
+355 556 407 0145,people,+62 561 742 2917,2018-08-24T22:03:44.596,1780
+63 354 310 6825,people,+48 972 978 5313,2018-07-28T12:49:27.451,945
+7 235 325 7495,customers,+86 231 940 5196,2018-08-22T17:16:51.579,4151
+351 699 781 7790,people,+7 383 439 7314,2018-08-08T19:35:27.948,129
+1 662 380 0589,people,+81 438 800 8185,2018-08-31T14:02:22.537,16
+54 398 559 0423,people,+86 701 269 0124,2018-06-07T15:48:56.074,71
+63 390 716 1146,people,+48 685 918 7460,2018-08-10T19:12:25.086,491
+7 171 898 0853,people,+86 984 961 8903,2018-07-27T20:48:45.664,103
+63 408 206 3263,customers,+86 262 669 5847,2018-06-08T10:36:29.523,3855
+81 153 962 4648,customers,+62 828 512 9172,2018-06-17T05:31:00.709,2330
+7 722 998 0596,people,+86 521 430 5953,2018-07-31T22:46:59.420,38
+252 588 156 8989,people,+380 536 814 3789,2018-07-18T20:16:55.134,24
+370 351 224 5176,people,+86 747 391 7943,2018-06-22T05:15:01.848,2064
+370 351 224 5176,people,+86 474 920 9675,2018-07-16T02:48:27.505,1578
+63 815 962 6097,people,+81 918 768 4173,2018-07-05T19:15:01.112,335
+46 946 207 0186,customers,+221 577 657 7754,2018-06-27T11:50:19.639,3331
+55 125 114 0729,people,+216 991 683 2243,2018-07-31T08:41:55.306,1141
+389 785 553 2178,people,+62 358 986 3837,2018-06-20T06:15:28.963,365
+263 498 495 0617,people,+86 528 326 7970,2018-06-22T18:16:26.658,16
+62 635 323 3882,customers,+46 946 207 0186,2018-08-16T22:32:47.824,4950
+1 253 601 5208,people,+351 861 789 1765,2018-08-03T13:42:49.555,61
+86 939 147 9288,customers,+389 785 553 2178,2018-06-27T14:03:25.375,6254
+1 136 994 5079,people,+63 682 619 1420,2018-08-06T14:59:33.893,2723
+86 939 147 9288,customers,+62 421 486 9194,2018-06-09T20:13:51.462,8027
+58 309 892 3683,people,+389 575 257 3539,2018-08-08T04:20:47.657,62
+261 860 539 4754,people,+967 190 245 1537,2018-07-24T17:42:34.911,177
+49 466 689 9075,people,+62 740 670 2621,2018-06-26T01:37:20.408,111
+86 369 549 0595,people,+353 609 656 9016,2018-09-01T09:42:48.523,677
+45 792 227 1110,people,+880 695 628 4908,2018-08-25T19:17:04.529,3365
+255 288 243 6585,customers,+86 682 953 4286,2018-06-18T15:23:50.737,4886
+62 828 512 9172,customers,+1 662 380 0589,2018-08-04T01:43:05.657,3586
+7 371 758 4851,people,+86 975 753 4666,2018-09-04T01:03:36.683,2708
+386 487 202 8409,customers,+30 328 155 8097,2018-07-09T19:16:34.225,2414
+98 238 641 5078,people,+33 275 806 4842,2018-09-04T03:00:40.343,552
+47 287 788 2428,people,+86 176 991 0789,2018-08-26T10:13:36.350,556
+62 587 949 6348,people,+86 921 547 9004,2018-06-23T01:28:12.295,114
+252 588 156 8989,people,+62 358 986 3837,2018-06-08T18:27:19.336,112
+62 493 645 0239,people,+351 174 748 3855,2018-08-29T15:30:17.800,136
+86 172 496 6097,customers,+389 785 553 2178,2018-08-12T12:36:48.475,3663
+49 466 689 9075,people,+86 133 217 5321,2018-08-23T17:10:52.616,2233
+49 686 145 1656,people,+86 176 991 0789,2018-06-28T07:10:51.562,60
+62 429 757 5087,customers,+63 631 854 2672,2018-07-06T13:54:19.122,2004
+62 587 949 6348,people,+48 894 777 5173,2018-07-10T13:49:09.400,2752
